Order Number,Transaction Date,Order Charged Timestamp,Transaction Type,Device Model,Product Title,Product id,Product Type,Sku Id,Currency of Sale,Item Price,Taxes Collected,Amount (Buyer Currency),City of Buyer,State of Buyer,Buyer Postal Code,Buyer Country,Base Plan ID,Offer ID
GPA.3366-1698-0777-29113,2021-12-19,1639954461,Charged,timelm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,NOVI,MI,48374,US,,
GPA.3345-2702-5512-29810,2021-12-19,1639956176,Charged,z3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,spartanburg,SC,29302,US,,
GPA.3365-0570-4025-74215,2021-12-20,1639958941,Charged,a52xq,Remove advertisements (Whisky App),com.vansteinengroentjes.apps.whisky,inapp,com.vansteinengroentjes.apps.whisky.adverts,CAD,2.05,0.27,2.32,Kingston,ON,K7m 4t6,CA,,
GPA.3378-6891-6520-07875,2021-12-20,1639975464,Charged,gta4xlwifi,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.57,6.06,SEATTLE,WA,98115,US,,
GPA.3320-6758-7399-96555,2021-12-20,1639983696,Charged,U304AA,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,HEWITT,TX,76643,US,,
GPA.3382-8939-3088-25061,2021-12-20,1639994443,Charged,davinci,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,EUR,-0.19,0.38,0.19,,,,ES,,
GPA.3396-1688-8642-75150,2021-12-20,1639996235,Charged,lima,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,MXN,42.24,6.76,49.0,,,44000,MX,,
GPA.3364-1350-6101-70944,2021-12-20,1639996254,Charged,lima,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,MXN,25.74,4.12,29.86,,,44000,MX,,
GPA.3375-1128-4972-82573,2021-12-20,1640020960,Charged,f2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.63,6.12,Arecibo,PR,00612,US,,
GPA.3348-4253-6934-33689,2021-12-20,1640022145,Charged,phoenix_sprout,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,CAD,7.49,1.12,8.61,Dartmouth,NS,B2Y3C3,CA,,
GPA.3399-2991-8401-99923,2021-12-20,1640025975,Charged,a52xq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.19,0.8,4.99,,,,DE,,
GPA.3373-6653-1413-69610,2021-12-20,1640037624,Charged,blueline,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,RARITAN,NJ,08869,US,,
GPA.3398-8529-6506-32486,2021-12-20,1640037782,Charged,blueline,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,RARITAN,NJ,08869,US,,
GPA.3331-6785-1448-04589,2021-12-21,1640056341,Charged,dream2qltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.54,6.03,UNINCORPORATED,LA,70466,US,,
GPA.3309-3217-7109-90153,2021-12-21,1640090603,Charged,gts6l,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.21,2.7,EL PASO,TX,79938,US,,
GPA.3321-7490-1656-88155,2021-12-21,1640090620,Charged,gts6l,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.16,2.12,EL PASO,TX,79938,US,,
GPA.3314-1501-4940-09993,2021-12-21,1640122497,Charged,beyond1q,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.17,2.13,BANKS,AL,36005,US,,
GPA.3329-5823-0300-14799,2021-12-22,1640131411,Charged,c1q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.33,3.82,Hohenwald,TN,38462,US,,
GPA.3353-9935-9137-86120,2021-12-22,1640133131,Charged,sofiap,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,CITRUS HEIGHTS,CA,95621,US,,
GPA.3302-8471-8597-08564,2021-12-22,1640133460,Charged,kiev,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.2,5.69,Pueblo,CO,81008,US,,
GPA.3375-3943-6144-82348,2021-12-22,1640140568,Charged,a71,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,CAD,4.49,0.67,5.16,Gatineau,QC,J8P 8C3,CA,,
GPA.3349-8950-8948-19455,2021-12-22,1640142794,Charged,Sprout,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.17,2.16,Phoenix,AZ,85020,US,,
GPA.3371-3098-3070-59850,2021-12-22,1640152676,Charged,pettyl,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,2.02,0.0,2.02,San Miguel De Tucumán,Tucumán,4000,AR,,
GPA.3393-6946-0136-97328,2021-12-22,1640153010,Charged,pettyl,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,1.9,0.0,1.9,San Miguel De Tucumán,Tucumán,4000,AR,,
GPA.3343-8164-6735-78224,2021-12-22,1640154032,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,MELBOURNE,FL,32934,US,,
GPA.3351-1515-3098-58772,2021-12-22,1640169380,Charged,Sprout,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.47,5.96,Phoenix,AZ,85020,US,,
GPA.3390-1026-7569-45576,2021-12-22,1640171045,Charged,Sprout,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.17,2.13,Phoenix,AZ,85020,US,,
GPA.3392-7678-5840-84716,2021-12-22,1640171569,Charged,Sprout,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.47,5.96,Phoenix,AZ,85020,US,,
GPA.3324-0491-2700-04655,2021-12-22,1640191673,Charged,OP4F0BL1,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.12,0.87,4.99,,,,NL,,
GPA.3358-8759-1196-96767,2021-12-22,1640191871,Charged,ASUS_I01WD,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3380-3862-6216-24257,2021-12-22,1640191900,Charged,ASUS_I01WD,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.19,0.8,4.99,,,,DE,,
GPA.3309-4219-0971-51204,2021-12-23,1640241827,Charged,b2q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.33,5.82,Crystal Falls,MI,49920,US,,
GPA.3392-6872-6329-66933,2021-12-23,1640256679,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,UNINCORPORATED,ID,83301,US,,
GPA.3300-0312-6627-98557,2021-12-23,1640258646,Charged,j3popltetfnvzw,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,UNINCORPORATED,ID,83301,US,,
GPA.3380-7683-6301-15623,2021-12-23,1640259836,Charged,begonia,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,EUR,4.16,0.83,4.99,,,,FR,,
GPA.3370-8661-6308-77383,2021-12-23,1640259849,Charged,begonia,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,EUR,2.49,0.5,2.99,,,,FR,,
GPA.3305-2402-5904-01302,2021-12-23,1640270625,Charged,a5y17ltecan,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.58,5.07,Thornhill,ON,L4J6M2,CA,,
GPA.3313-7438-5736-88932,2021-12-23,1640270669,Charged,starlte,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3399-6052-4851-67860,2021-12-23,1640278069,Charged,beyond1q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.17,2.16,PHOENIX,AZ,85020,US,,
GPA.3360-4244-4197-90249,2021-12-23,1640280657,Charged,p3q,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.0,2.49,MIDDLETOWN,CA,95461,US,,
GPA.3324-9568-5131-56011,2021-12-23,1640280815,Charged,beyond1q,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.21,2.7,PHOENIX,AZ,85020,US,,
GPA.3330-4590-4481-58592,2021-12-23,1640286927,Charged,Nord,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3313-7197-3133-05496,2021-12-23,1640300811,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,ONEIDA,KS,66538,US,,
GPA.3345-4147-2952-77621,2021-12-24,1640307479,Charged,Armor_12_5G,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.0,2.49,Wilsonville,OR,97070,US,,
GPA.3358-9391-3059-25680,2021-12-24,1640314958,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,Lancaster,PA,17603,US,,
GPA.3311-0661-3257-16688,2021-12-24,1640332966,Charged,gvwifiue,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,BESSEMER CITY,NC,28052,US,,
GPA.3331-9590-6403-01789,2021-12-24,1640334365,Charged,a50,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.18,2.67,Little Elm,TX,75068,US,,
GPA.3304-8793-2795-06328,2021-12-24,1640353280,Charged,OnePlus8,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,UNINCORPORATED,PA,17368,US,,
GPA.3341-0253-0492-85924,2021-12-24,1640365356,Charged,ocean,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,SEK,24.8,6.2,31.0,,,,SE,,
GPA.3394-7215-5621-87631,2021-12-24,1640369353,Charged,AGM_Glory_G1,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,eureka,MO,63025,US,,
GPA.3338-4102-5458-60495,2021-12-24,1640382917,Charged,star2lte,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3324-0079-3101-92271,2021-12-24,1640383161,Charged,star2lte,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3386-7367-4799-57275,2021-12-25,1640403882,Charged,sofia,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,LIVE OAK,CA,95953,US,,
GPA.3359-0594-2322-95438,2021-12-25,1640451004,Charged,greatqlte,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,OCEANSIDE,CA,92083,US,,
GPA.3343-7034-7343-41958,2021-12-25,1640468662,Charged,y2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.4,5.89,LOS ALAMOS,NM,87544,US,,
GPA.3357-9823-2826-58758,2021-12-25,1640469671,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,Ravenna,NE,68869,US,,
GPA.3331-2102-1082-06558,2021-12-25,1640471836,Charged,dream2qltecan,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.22,4.71,winnipeg,MB,R2C4C6,CA,,
GPA.3388-6427-1419-49127,2021-12-26,1640478303,Charged,hero2lte,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,BRL,5.49,0.0,5.49,Osasco,SP,08260360,BR,,
GPA.3365-7542-9382-01551,2021-12-26,1640492952,Charged,beyond0q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.22,3.71,GREEN VALLEY,AZ,85622,US,,
GPA.3310-7153-5124-58511,2021-12-26,1640527872,Charged,ASUS_I005_1,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,GBP,2.24,0.45,2.69,,,,GB,,
GPA.3399-9705-3575-47990,2021-12-26,1640527888,Charged,ASUS_I005_1,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,GBP,1.27,0.25,1.52,,,,GB,,
GPA.3365-6182-1509-47260,2021-12-26,1640528331,Charged,ASUS_I005_1,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3329-2704-9081-27052,2021-12-26,1640528347,Charged,ASUS_I005_1,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3336-6199-2609-16754,2021-12-26,1640530787,Charged,BISON,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,BRL,20.99,0.0,20.99,Guarulhos,SP,07151580,BR,,
GPA.3319-3042-0781-59728,2021-12-26,1640533453,Charged,walleye,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,BOULDER,CO,80305,US,,
GPA.3361-5561-3841-05615,2021-12-26,1640539770,Charged,y2q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.24,3.73,North Versailles,PA,15137,US,,
GPA.3356-8216-1102-28189,2021-12-26,1640539793,Charged,y2q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.38,5.87,North Versailles,PA,15137,US,,
GPA.3393-1356-1911-62445,2021-12-26,1640540035,Charged,y2q,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.17,2.66,North Versailles,PA,15137,US,,
GPA.3338-1031-2763-34581,2021-12-26,1640540047,Charged,y2q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.14,2.13,North Versailles,PA,15137,US,,
GPA.3391-3292-0295-22387,2021-12-26,1640553470,Charged,oriole,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.8,Vail,AZ,85641,US,,
GPA.3322-5067-3407-47691,2021-12-26,1640553505,Charged,oriole,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,Vail,AZ,85641,US,,
GPA.3356-2521-5065-90408,2021-12-26,1640559726,Charged,p3q,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.0,2.49,ALTHA,FL,32428,US,,
GPA.3383-8025-1964-54245,2021-12-27,1640581422,Charged,gts4lwifi,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,EAGLE MOUNTAIN,UT,84045,US,,
GPA.3333-4159-1508-01359,2021-12-27,1640591912,Charged,a12u,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.27,5.76,BAR NUNN,WY,82601,US,,
GPA.3356-9316-9676-16196,2021-12-27,1640598852,Charged,HWCLT,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.7,4.19,,,,GB,,
GPA.3393-1356-1911-62445,2021-12-27,1640604864,Refund,y2q,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,-0.17,-2.66,North Versailles,PA,15137,US,,
GPA.3356-8216-1102-28189,2021-12-27,1640608665,Refund,y2q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,-0.38,-5.87,North Versailles,PA,15137,US,,
GPA.3338-1031-2763-34581,2021-12-27,1640614448,Refund,y2q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,-0.14,-2.13,North Versailles,PA,15137,US,,
GPA.3353-1587-8707-63308,2021-12-27,1640616767,Charged,o1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.35,5.84,GROTON,CT,06340,US,,
GPA.3389-3876-8893-13597,2021-12-27,1640616956,Charged,a32x,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.12,2.11,Dallastown,PA,17313,US,,
GPA.3378-8587-1114-51203,2021-12-27,1640616971,Charged,a32x,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.15,2.64,Dallastown,PA,17313,US,,
GPA.3321-0427-4616-24020,2021-12-27,1640624015,Charged,a21,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,CHINCOTEAGUE,VA,23336,US,,
GPA.3353-9794-9021-12653,2021-12-27,1640624091,Charged,a21,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,CHINCOTEAGUE,VA,23336,US,,
GPA.3366-3834-4433-28555,2021-12-27,1640624478,Charged,redfin,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Canaan,NH,03741,US,,
GPA.3361-5561-3841-05615,2021-12-27,1640629502,Refund,y2q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,-0.24,-3.73,North Versailles,PA,15137,US,,
GPA.3383-1034-5415-94956,2021-12-27,1640636547,Charged,berlna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,BOGUE,NC,28570,US,,
GPA.3347-3637-1446-63125,2021-12-27,1640636562,Charged,berlna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,BOGUE,NC,28570,US,,
GPA.3399-0726-5730-67540,2021-12-27,1640644111,Charged,a32x,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,CAD,7.49,0.89,8.38,Prince George,BC,V2M 1C5,CA,,
GPA.3336-7182-5410-98063,2021-12-27,1640644150,Charged,a32x,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.53,5.02,Prince George,BC,V2M 1C5,CA,,
GPA.3357-8083-9659-45494,2021-12-27,1640646722,Charged,p3q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.26,3.75,Durham,NC,27703,US,,
GPA.3340-8958-6387-85032,2021-12-28,1640660396,Charged,d1q,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.0,1.96,springfield,OR,97478,US,,
GPA.3320-6230-2110-69015,2021-12-28,1640660552,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,Hernando,MS,38632,US,,
GPA.3350-0084-0559-54325,2021-12-28,1640707735,Charged,joan,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,UNINCORPORATED,MI,49071,US,,
GPA.3325-6921-7139-08408,2021-12-28,1640707765,Charged,joan,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,UNINCORPORATED,MI,49071,US,,
GPA.3361-6556-1565-27766,2021-12-28,1640710177,Charged,E6910,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,Green Valley,AZ,85614,US,,
GPA.3330-6123-1906-46106,2021-12-28,1640713018,Charged,HWPOT-H,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,GBP,1.27,0.25,1.52,,,,GB,,
GPA.3307-1289-8680-97295,2021-12-28,1640713035,Charged,HWPOT-H,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,GBP,2.24,0.45,2.69,,,,GB,,
GPA.3322-3433-5174-70316,2021-12-28,1640717302,Charged,gta4lwifi,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,VISALIA,CA,93277,US,,
GPA.3322-3986-6934-55979,2021-12-28,1640722952,Charged,o1q,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.0,1.96,HIALEAH,FL,33012,US,,
GPA.3361-8685-1285-82957,2021-12-28,1640723457,Charged,f2q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.13,2.12,RED LICK,TX,75503,US,,
GPA.3371-0327-1489-51624,2021-12-28,1640731204,Charged,d2s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CZK,61.98,13.01,74.99,,,,CZ,,
GPA.3335-8239-2933-07709,2021-12-29,1640747889,Charged,OnePlusN200TMO,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,FORT HOOD,TX,76544,US,,
GPA.3310-8037-2131-73588,2021-12-29,1640749893,Charged,r8q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.0,1.99,COLUMBIA,MO,65202,US,,
GPA.3367-2237-1089-05495,2021-12-29,1640749968,Charged,y2q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.21,3.7,MOUNT PLEASANT,MI,48858,US,,
GPA.3354-0889-6077-05208,2021-12-29,1640759066,Charged,t2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,MEDINA,OH,44256,US,,
GPA.3368-3794-1123-62379,2021-12-29,1640778103,Charged,z3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,Silver Creek,GA,30173,US,,
GPA.3309-0552-9113-28810,2021-12-29,1640778125,Charged,z3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.0,3.49,Silver Creek,GA,30173,US,,
GPA.3393-4713-5786-60220,2021-12-29,1640791802,Charged,starqltesq,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.23,3.72,BATAVIA,OH,45103,US,,
GPA.3374-5774-2446-43237,2021-12-29,1640800588,Charged,bloomq,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.0,5.49,Scott City,MO,63780,US,,
GPA.3388-6672-3300-24596,2021-12-29,1640800606,Charged,bloomq,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.0,3.49,Scott City,MO,63780,US,,
GPA.3316-9074-6208-63329,2021-12-29,1640800647,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,OWENSBORO,KY,42303,US,,
GPA.3367-6203-0762-46656,2021-12-29,1640800705,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.7,OWENSBORO,KY,42303,US,,
GPA.3369-0446-3001-91902,2021-12-29,1640815425,Charged,hana_cheets,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.16,2.15,Winnsboro,TX,75494,US,,
GPA.3399-2909-9927-38680,2021-12-29,1640820600,Charged,flame,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.0,5.49,BROKEN BOW,OK,74728,US,,
